date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,dataset,price
20141104T000000,4,1.75,1850,6480,1.0,0,0,4,7,1120,730,1958,0,98108,47.5525,-122.313,train,12.89921982609012
20140827T000000,3,2.5,3400,5119,2.0,0,0,3,8,2300,1100,2014,0,98115,47.6843,-122.305,train,13.864300722133706
20140610T000000,3,1.0,970,7742,1.0,0,0,4,6,970,0,1967,0,98003,47.3173,-122.327,train,12.300928176542852
20140723T000000,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975,0,98070,47.504,-122.464,train,13.239257128875828
20141017T000000,4,3.5,3720,213073,1.0,0,2,3,10,3720,0,2007,0,98010,47.3216,-121.94,train,13.567049198665774
20140626T000000,3,1.0,1310,9612,1.0,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,train,11.918390573078392
20140825T000000,3,2.5,2100,5060,2.0,0,0,3,7,2100,0,2006,0,98108,47.563,-122.298,train,13.075271769870477
20150203T000000,4,2.25,2820,16770,1.0,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.364,train,12.679280510724457
20141224T000000,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,1998,0,98056,47.512,-122.175,train,13.190022025878143
20140702T000000,3,2.5,2242,4500,2.0,0,0,3,8,2242,0,2014,0,98092,47.2583,-122.198,train,12.643617647101749
20141022T000000,3,2.0,1560,8853,1.0,0,0,3,7,1560,0,1967,0,98058,47.4312,-122.171,train,12.506177237980511
20150506T000000,4,1.75,1730,7245,1.0,0,0,4,7,880,850,1955,0,98007,47.5995,-122.144,train,12.955127458028414
20150327T000000,3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,train,12.542544882151386
20141002T000000,4,2.5,2520,7731,2.0,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297,train,13.17115354157376
20140724T000000,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,train,12.66032791780777
20140820T000000,3,1.75,1420,5170,1.0,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,train,13.041153321978786
20141119T000000,1,1.0,550,5700,1.0,0,0,2,6,550,0,1916,0,98117,47.6846,-122.366,train,12.577636201962656
20140923T000000,4,2.5,2290,10186,2.0,0,0,3,8,2290,0,1985,0,98008,47.6353,-122.124,train,13.38472764187182
20150211T000000,3,2.5,3560,8297,1.0,0,2,4,8,1650,1910,1948,0,98199,47.6473,-122.407,train,13.53579665516167
20140925T000000,3,2.5,3780,35273,1.5,0,0,3,10,3780,0,1986,0,98072,47.7499,-122.119,train,13.742939865129438
20141219T000000,3,2.5,1670,7740,1.0,0,0,3,7,1130,540,1974,0,98126,47.5222,-122.37,train,12.834681304952548
20150127T000000,3,2.5,2230,3939,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,train,13.429774545037105
20141028T000000,4,2.5,1800,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.201,train,12.762827201184564
20140904T000000,5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,train,12.533770787832148
20150406T000000,5,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,train,12.765545566117686
20150108T000000,2,2.5,2720,4913,1.0,0,1,4,8,1700,1020,1936,0,98199,47.6384,-122.404,train,13.681979165339751
20140929T000000,4,2.25,2610,7700,1.0,0,0,3,8,1700,910,1977,0,98027,47.5659,-122.089,train,13.270783382522602
20140731T000000,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,98168,47.4715,-122.33,train,12.669806661762314
20141118T000000,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,train,12.296827008798639
20140605T000000,3,2.75,2390,9966,1.0,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,train,13.244581010128577
20150406T000000,2,1.0,840,9000,1.0,0,0,5,6,840,0,1951,0,98168,47.5033,-122.329,train,12.301382825334498
20140912T000000,3,1.0,1150,7080,1.0,0,0,3,7,1150,0,1952,0,98125,47.7106,-122.288,train,13.165422866864775
20150504T000000,4,3.5,2850,2910,2.0,0,2,3,8,1970,880,1905,1996,98115,47.6855,-122.321,train,13.473020249017498
20141002T000000,7,2.25,3260,8145,2.0,0,0,5,8,3260,0,1967,0,98008,47.6336,-122.115,train,13.554145793829866
20140521T000000,1,1.0,960,40946,1.0,0,0,5,5,960,0,1945,0,98014,47.6951,-121.864,train,12.950031754639722
20140729T000000,3,2.25,3200,3800,2.0,0,0,5,9,2650,550,1914,0,98102,47.638,-122.317,train,13.81049801614073
20150204T000000,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,1966,0,98033,47.6948,-122.172,train,13.275084464421992
20141029T000000,10,2.0,3610,11914,2.0,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,train,13.38472764187182
20140811T000000,3,1.0,1220,20400,1.0,0,0,5,6,1220,0,1959,0,98022,47.2063,-122.023,train,12.443119102013375
20141029T000000,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,2014,0,98052,47.7049,-122.125,train,13.855586674386608
20141027T000000,4,2.5,1940,7107,2.0,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,train,12.683858415217964
20150325T000000,3,2.25,2000,18099,1.0,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,train,13.173056491719846
20150505T000000,2,1.5,1290,5141,1.0,0,0,4,7,1050,240,1947,0,98115,47.6878,-122.29,train,13.389332408258568
20150114T000000,3,2.5,2140,4126,2.0,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,train,13.224919965729422
20141007T000000,5,3.5,5050,16500,2.0,0,2,3,11,5050,0,2001,0,98075,47.5863,-121.967,train,13.840203170554645
20141223T000000,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,train,12.752747922189862
20140919T000000,3,3.25,1220,1281,2.0,0,0,3,8,930,290,2014,0,98105,47.67,-122.317,train,13.173056491719846
20141113T000000,2,1.0,980,5393,1.0,0,0,3,6,980,0,1969,0,98042,47.3674,-122.081,train,11.759785542901755
20141212T000000,5,2.5,2880,6902,1.0,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.144,train,12.793859310432293
20140925T000000,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,98112,47.6192,-122.307,train,13.554145793829866
20140911T000000,4,3.5,3380,8098,1.0,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,train,13.664687668229691
20140610T000000,3,2.0,1320,7200,1.0,0,0,5,7,1320,0,1975,0,98031,47.3947,-122.174,train,12.436191810580809
20141016T000000,4,2.0,1440,9477,1.0,0,0,3,5,1440,0,1943,0,98056,47.5093,-122.182,train,12.201060103706629
20141229T000000,5,2.75,3300,7560,2.0,0,0,3,10,3300,0,2007,0,98052,47.6467,-122.118,train,13.91535589293399
20141209T000000,4,3.5,4060,9486,2.0,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,train,14.28551418721001
20150408T000000,3,1.75,1890,7560,1.0,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,train,13.071070083016778
20140509T000000,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,1996,0,98072,47.7245,-122.095,train,13.961513852084117
20140604T000000,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,98177,47.7612,-122.381,train,14.511154618722806
20140506T000000,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,train,12.751299696013497
20140528T000000,2,1.0,800,6240,1.0,0,0,3,6,800,0,1954,0,98125,47.7257,-122.296,train,12.560244459250788
20150319T000000,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,train,13.442833982355687
20141211T000000,5,3.75,3700,7920,3.0,0,4,3,9,2900,800,1983,0,98115,47.6865,-122.266,train,14.151982794585487
20140522T000000,2,1.0,940,8532,1.0,0,0,4,7,940,0,1959,0,98166,47.4814,-122.343,train,12.429016176841717
20150316T000000,2,1.0,850,5000,1.0,0,0,3,6,850,0,1976,0,98198,47.3817,-122.314,train,12.103486056755072
20150322T000000,2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,train,14.224303456165114
20150314T000000,3,1.0,1020,8484,1.0,0,0,3,6,1020,0,1949,0,98155,47.7719,-122.31,train,12.634603026569334
20150116T000000,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,2011,0,98053,47.6861,-122.013,train,12.873132491326801
20150424T000000,4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,train,12.460714863903755
20140619T000000,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,train,13.463112170792803
20141204T000000,3,2.0,1450,6081,1.0,0,0,4,7,1450,0,1969,0,98155,47.7522,-122.278,train,12.911642346088676
20150424T000000,4,2.75,2470,50123,1.0,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,train,12.971540487669746
20150210T000000,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,train,12.061046873479915
20140509T000000,2,2.5,2200,188200,1.0,0,3,3,8,2200,0,2007,0,98022,47.2458,-122.002,train,13.465953081794405
20141229T000000,2,1.0,840,7200,1.0,0,0,4,5,840,0,1907,0,98032,47.3769,-122.237,train,12.216022976383341
20141218T000000,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,train,12.27092361784979
20140529T000000,3,1.75,1590,7617,2.0,0,0,3,7,1590,0,1986,0,98198,47.3819,-122.312,train,12.254862809699606
20150422T000000,4,2.75,2030,8600,1.0,0,0,4,7,1230,800,1977,0,98042,47.3942,-122.16,train,12.628067055589549
20150314T000000,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,train,13.437174117244362
20141110T000000,2,1.75,1250,7029,1.0,0,0,4,7,1250,0,1986,0,98033,47.6936,-122.186,train,13.056223574899784
20150326T000000,5,2.5,2400,4496,2.0,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,train,12.730801174465157
20141022T000000,3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,train,13.306350213517344
20140822T000000,4,2.5,3200,7545,2.0,0,0,3,7,3200,0,2003,0,98038,47.3666,-122.03,train,12.899094818276968
20150213T000000,4,2.5,2460,45738,1.0,0,0,4,8,1650,810,1969,0,98075,47.5952,-122.056,train,13.31710745419684
20140624T000000,4,1.75,1450,8450,1.0,0,0,3,7,1450,0,1960,0,98027,47.5289,-122.028,train,12.800779753276867
20141023T000000,4,2.5,3720,30649,2.0,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,train,13.709038313453757
20140601T000000,4,2.0,2630,16475,2.0,0,0,4,8,2630,0,1953,0,98004,47.639,-122.219,train,13.64531518096816
20150504T000000,1,0.75,930,6600,1.0,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,train,12.768541502448002
20140508T000000,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,train,12.86099861326992
20140612T000000,3,2.25,2060,8640,1.0,0,0,4,8,2060,0,1966,0,98033,47.6534,-122.195,train,13.698976741708323
20140522T000000,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.077,train,12.100712129872347
20141110T000000,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,1967,0,98003,47.328,-122.321,train,12.245293358683455
20150109T000000,4,2.5,1950,4553,2.0,0,0,3,7,1950,0,2000,0,98056,47.5066,-122.175,train,12.682306824526545
20140519T000000,4,3.5,2640,5900,2.0,0,2,3,8,2640,0,1937,1998,98136,47.5421,-122.383,train,13.652991628466498
20140801T000000,3,2.25,1520,5750,2.0,0,0,3,8,1400,120,1908,2006,98116,47.5787,-122.388,train,13.418906078288305
20150307T000000,3,1.0,910,8008,1.0,0,0,3,7,910,0,1971,0,98034,47.726,-122.22,train,12.628067055589549
20141013T000000,2,1.5,1710,4189,1.0,0,1,5,7,1160,550,1951,0,98136,47.5286,-122.383,train,13.024750548537328
20140711T000000,3,1.75,1640,4860,1.0,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,train,12.821123140353697
20150414T000000,3,2.75,1730,4131,2.0,0,2,3,7,1480,250,1975,0,98106,47.5327,-122.346,train,12.468436909997665
20150114T000000,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004,0,98106,47.534,-122.364,train,12.2783933071098
20140905T000000,4,3.0,2160,4400,1.0,0,0,5,7,1320,840,1921,0,98122,47.6163,-122.293,train,13.407542319637992
20140709T000000,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,train,12.628067055589549
20141210T000000,4,2.5,2740,5700,2.0,0,0,3,9,2740,0,2006,0,98038,47.3535,-122.026,train,12.992026875676325
20140617T000000,3,1.0,860,5060,1.5,0,0,3,7,860,0,1927,0,98133,47.7062,-122.341,train,12.676076274775909
20140924T000000,3,2.5,2390,47480,2.0,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,train,13.038981768465277
20140616T000000,3,1.75,1770,8235,1.0,0,0,3,7,1030,740,1960,0,98148,47.4323,-122.328,train,12.594730635321957
20150127T000000,4,2.25,2710,22860,1.0,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,train,12.791077667470416
20141104T000000,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,train,12.751299696013497
20150317T000000,3,1.0,1250,8000,1.0,0,0,3,7,1250,0,1956,0,98146,47.5065,-122.337,train,12.366915170647005
20150325T000000,3,1.0,1250,9035,1.0,0,0,4,7,1250,0,1970,0,98003,47.275,-122.302,train,12.345834587905333
20150325T000000,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,1984,0,98178,47.5009,-122.235,train,12.796633237315017
20140625T000000,4,2.75,2310,5650,1.0,0,2,3,8,1330,980,1952,2012,98118,47.513,-122.252,train,13.017002861746503
20140604T000000,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,train,13.10011776845701
20140730T000000,3,1.75,1260,10065,1.0,0,0,3,7,1260,0,1954,2014,98006,47.5727,-122.138,train,13.071070083016778
20141110T000000,5,1.5,1420,9900,1.0,0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,train,13.091904169919621
20140506T000000,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,train,13.319573546692034
20140708T000000,3,2.0,1550,6039,1.0,0,0,5,7,830,720,1942,0,98126,47.5436,-122.378,train,12.971540487669746
20150209T000000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,train,13.633988681340885
20140514T000000,3,1.0,1700,4400,1.5,0,0,4,8,1700,0,1906,0,98122,47.612,-122.292,train,13.592367006650065
20150428T000000,4,1.75,1720,9600,1.0,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,train,12.84792653170257
20150407T000000,2,1.0,800,5000,1.0,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,train,12.933621252807452
20150501T000000,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,train,13.989463865087712
20150306T000000,4,2.5,2080,9846,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.268,train,12.56706326353651
20150402T000000,3,2.25,2000,217800,2.0,0,0,3,8,2000,0,1996,0,98024,47.5599,-121.911,train,13.199324418540456
20141209T000000,3,1.75,1910,8329,1.0,0,0,3,8,1910,0,2004,0,98022,47.19,-122.016,train,12.685407602204794
20141222T000000,3,1.75,1370,3300,2.0,0,0,5,7,1370,0,1927,0,98105,47.6714,-122.32,train,13.253391639810733
20150317T000000,3,1.0,1090,6712,1.0,0,0,4,7,1090,0,1972,0,98034,47.7155,-122.211,train,12.751154757974255
20150123T000000,3,1.75,1650,16200,1.0,0,0,3,7,1650,0,1976,0,98031,47.3926,-122.168,train,12.48559653028049
20140923T000000,2,1.5,1280,8710,1.0,0,0,3,7,1280,0,1967,0,98058,47.4472,-122.16,train,12.439166527697552
20150218T000000,3,2.5,2100,7600,1.0,0,0,4,7,1450,650,1980,0,98052,47.6968,-122.127,train,13.140694334089051
20150316T000000,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,train,13.217673557208654
20150421T000000,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,train,13.698976741708323
20140612T000000,3,1.0,1060,9525,1.0,0,0,3,7,1060,0,1966,0,98052,47.6855,-122.111,train,12.765545566117686
20140628T000000,3,4.25,2820,7200,2.0,0,0,4,10,2460,360,1930,0,98112,47.6298,-122.29,train,14.28551418721001
20150204T000000,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,train,12.388394202324129
20141216T000000,2,1.75,2210,9374,1.0,0,3,4,8,1560,650,1951,0,98107,47.6634,-122.359,train,13.55089375844349
20140709T000000,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,train,13.251635713108469
20140610T000000,4,2.5,3700,21755,1.0,0,4,3,11,2620,1080,1988,0,98006,47.5662,-122.108,train,14.038654109278484
20150213T000000,3,1.75,3330,12566,1.0,1,4,4,8,1940,1390,1960,0,98040,47.5287,-122.22,train,14.485900751401603
20150422T000000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,train,13.083622549087899
20140903T000000,3,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,98003,47.2621,-122.308,train,12.460714863903755
20140528T000000,2,1.75,1350,6315,1.0,0,0,3,8,1350,0,2005,0,98053,47.7141,-122.032,train,12.969212197910155
20150316T000000,2,1.75,1430,7921,1.0,0,0,3,7,1430,0,1983,0,98146,47.5088,-122.371,train,12.765688433465597
20140718T000000,2,1.0,1440,43560,1.0,0,0,4,7,1150,290,1965,0,98027,47.4916,-122.082,train,12.450977688625896
20140902T000000,3,1.0,1120,7500,1.0,0,0,3,7,1120,0,1965,0,98146,47.5112,-122.359,train,12.345834587905333
20140820T000000,4,1.75,1250,8840,1.0,0,0,4,7,910,340,1979,0,98198,47.4138,-122.317,train,12.589803261492332
20150211T000000,3,1.75,1230,8917,1.0,0,0,4,7,1230,0,1966,0,98058,47.4528,-122.172,train,12.301382825334498
20150406T000000,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,1941,0,98115,47.6821,-122.273,train,13.857132232655093
20150115T000000,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,1965,98125,47.7087,-122.276,train,14.53335035111459
20140611T000000,3,2.5,2180,15693,1.0,0,0,4,8,1850,330,1979,0,98075,47.592,-122.082,train,13.208541073645382
20140820T000000,3,2.0,1010,5973,1.0,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,train,13.422467969854667
20141015T000000,3,3.5,1690,1765,2.0,0,0,3,8,1370,320,2006,0,98103,47.6536,-122.34,train,13.340695371721317
20150416T000000,3,2.25,2080,9740,2.0,0,0,3,8,2080,0,1988,0,98092,47.261,-122.219,train,12.691272721657192
20140708T000000,3,2.5,3480,7800,1.0,0,0,4,7,1750,1730,1941,1998,98177,47.7047,-122.378,train,13.764217263576723
20141201T000000,3,1.75,1680,8610,1.0,0,0,4,7,1290,390,1969,0,98034,47.7246,-122.173,train,12.96453929221076
20140812T000000,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,0,98038,47.3492,-122.025,train,12.323855681186558
20141107T000000,3,1.0,1360,9310,1.0,0,0,4,7,1020,340,1980,0,98056,47.4901,-122.185,train,12.345834587905333
20150219T000000,3,1.75,1560,5950,1.0,0,0,4,6,780,780,1944,0,98125,47.719,-122.307,train,12.86099861326992
20150311T000000,4,1.5,1560,6534,1.0,0,0,4,7,1560,0,1962,0,98007,47.6012,-122.152,train,12.971540487669746
20150331T000000,3,2.5,2000,35438,2.0,0,0,3,7,2000,0,1968,2005,98027,47.4733,-121.994,train,12.971540487669746
20150422T000000,2,2.5,1450,1213,2.0,0,0,3,9,1110,340,2015,0,98107,47.6692,-122.372,train,13.398478813484644
20140627T000000,4,1.75,2860,48351,1.0,0,0,3,8,1710,1150,1978,0,98077,47.7605,-122.085,train,13.180632285528304
20140529T000000,2,2.25,1000,905,3.0,0,0,3,8,1000,0,2006,0,98117,47.6842,-122.387,train,12.628067055589549
20140813T000000,2,1.75,1660,11437,2.0,0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,train,12.721885810807203
20140627T000000,1,1.0,690,1950,1.0,0,0,3,6,690,0,1928,0,98117,47.6849,-122.374,train,12.542544882151386
20140718T000000,3,2.75,3390,7000,1.0,0,3,4,8,1740,1650,1979,0,98116,47.5701,-122.408,train,13.726679344257658
20150317T000000,3,1.0,990,7520,1.0,0,0,4,7,990,0,1958,0,98002,47.285,-122.207,train,12.310432660854417
20140701T000000,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,98005,47.6388,-122.167,train,13.499472905775004
20140618T000000,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,0,98136,47.5379,-122.386,train,12.834681304952548
20141029T000000,5,4.0,4100,8120,2.0,0,0,3,9,4100,0,2011,0,98053,47.6917,-122.02,train,13.764217263576723
20140619T000000,2,1.0,790,6600,1.0,0,0,3,6,790,0,1949,0,98122,47.6149,-122.293,train,12.985397522331171
20150420T000000,3,3.25,4110,20900,2.0,0,0,3,9,2630,1480,2002,0,98006,47.5506,-122.187,train,13.737549016494562
20140923T000000,3,1.75,2590,32380,1.0,0,0,3,8,2590,0,1951,1994,98177,47.7539,-122.37,train,13.602317337503232
20140731T000000,4,2.5,2050,8909,1.0,0,2,4,8,1690,360,1986,0,98198,47.398,-122.31,train,12.908922601551504
20141217T000000,3,2.5,2400,99752,1.0,0,0,3,9,2400,0,1996,0,98058,47.3917,-122.084,train,13.287877815881902
20140707T000000,4,3.25,3990,9786,2.0,0,0,3,9,3990,0,2004,0,98053,47.6784,-122.026,train,13.671640187544572
20150411T000000,3,1.75,1730,9893,1.0,0,0,4,9,1730,0,1988,0,98042,47.3747,-122.164,train,12.6112043647371
20140908T000000,3,2.5,1870,8541,2.0,0,0,3,8,1870,0,1989,0,98023,47.2925,-122.346,train,12.611504419749437
20140512T000000,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,train,12.506177237980511
20150427T000000,3,2.5,1710,6773,2.0,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.312,train,12.624782980388359
20141110T000000,3,3.0,3230,8625,2.0,0,3,3,10,2220,1010,1998,0,98116,47.562,-122.404,train,14.04662227892766
20140714T000000,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,train,13.321214236149494
20141112T000000,6,1.75,2120,3801,1.5,0,0,4,7,1220,900,1925,0,98115,47.6832,-122.311,train,13.108264453024827
20150408T000000,3,2.0,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,train,13.748301808270824
20141226T000000,3,2.5,2110,8164,2.0,0,0,3,9,2110,0,1990,0,98056,47.5269,-122.171,train,13.190022025878143
20140616T000000,4,2.5,2960,5054,2.0,0,0,3,9,2960,0,2006,0,98038,47.3601,-122.035,train,12.86099861326992
20141028T000000,4,2.5,2480,5000,2.0,0,0,3,7,2480,0,2004,0,98053,47.6811,-122.035,train,13.303016877097587
20141114T000000,5,2.75,2790,20824,1.0,0,0,3,9,1680,1110,1959,0,98115,47.6948,-122.282,train,13.641157170819497
20140613T000000,3,1.75,2350,20820,1.0,0,0,4,8,1800,550,1978,0,98074,47.6095,-122.059,train,13.329377546788654
20150407T000000,3,1.75,2610,6360,2.0,0,2,3,8,2130,480,1924,0,98109,47.6287,-122.351,train,13.815510557964274
20141215T000000,3,2.5,1700,6000,2.0,0,0,3,8,1700,0,1997,0,98092,47.2615,-122.221,train,12.429216196844383
20140718T000000,3,1.75,1620,8085,1.0,0,0,3,7,1210,410,1976,0,98011,47.7349,-122.197,train,12.886641043883259
20150320T000000,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,train,13.239612937454568
20141105T000000,4,2.5,2620,8960,1.0,0,0,5,7,1520,1100,1955,0,98133,47.7642,-122.335,train,12.911642346088676
20140604T000000,3,2.0,1670,7757,1.0,0,0,3,8,1670,0,1992,0,98030,47.3802,-122.207,train,12.577463773304586
20150123T000000,2,1.0,710,4800,1.0,0,0,2,6,710,0,1950,0,98112,47.6212,-122.298,train,13.081541382884074
20140625T000000,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,train,12.531411709159054
20141008T000000,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,train,12.871334622600584
20140703T000000,4,2.25,2230,7200,1.0,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,train,12.89921982609012
20140612T000000,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,train,13.322442989119986
20140624T000000,4,2.25,3550,13900,1.0,0,0,3,8,1830,1720,2010,0,98006,47.5681,-122.127,train,13.663524200966393
20141027T000000,3,2.0,2500,10697,1.0,0,0,3,8,2500,0,1994,0,98022,47.1927,-122.01,train,12.706847933442663
20140618T000000,4,2.0,1970,10500,1.0,0,0,3,8,1820,150,1961,0,98166,47.479,-122.356,train,12.92391243868049
20150507T000000,5,4.0,6670,16481,2.0,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,train,14.91345595764468
